subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3113,level badges,2,7,1,29.0,1,0,4,0,OPT-OUT
3113,level badges,2,7,2,29.0,0,0,4,8,OPT-OUT
3113,level badges,2,6,1,28.0,0,0,4,6,OPT-OUT
3112,no badges,1,1,1,51.0,0,0,0,2,NULL
3112,no badges,1,3,1,15.0,0,0,0,4,NULL
3112,no badges,1,2,1,17.0,0,0,0,4,NULL
3112,no badges,1,5,1,32.0,0,0,2,3,NULL
3112,no badges,1,4,1,20.0,0,0,1,2,NULL
3112,no badges,1,7,1,47.0,0,0,3,2,NULL
3112,no badges,1,6,1,14.0,1,0,0,0,NULL
3112,no badges,1,6,2,16.0,0,0,2,1,NULL
3112,no badges,1,9,1,36.0,0,0,4,1,NULL
3112,no badges,1,8,1,27.0,1,0,2,1,NULL
3112,no badges,1,8,2,37.0,0,0,3,2,NULL
3112,no badges,3,1,1,13.0,0,0,1,1,NULL
3112,no badges,3,3,1,10.0,1,0,0,0,NULL
3112,no badges,3,3,3,42.0,1,0,3,0,NULL
3112,no badges,3,3,2,28.0,1,0,2,0,NULL
3112,no badges,3,3,5,127.0,0,0,5,3,NULL
3112,no badges,3,3,4,49.0,1,0,2,0,NULL
3112,no badges,3,3,7,17.0,1,0,1,0,NULL
3112,no badges,3,3,6,26.0,1,0,1,0,NULL
3112,no badges,3,3,8,21.0,0,0,3,1,NULL
3112,no badges,3,2,1,8.0,1,0,0,0,NULL
3112,no badges,3,2,3,19.0,0,0,3,1,NULL
3112,no badges,3,2,2,22.0,0,0,3,0,NULL
3112,no badges,3,5,1,49.0,0,0,4,4,NULL
3112,no badges,3,4,1,38.0,0,0,4,5,NULL
3112,no badges,3,6,1,NULL,0,0,4,0,NULL
3112,no badges,2,1,1,29.0,0,0,1,1,NULL
3112,no badges,2,1,2,12.0,0,0,1,1,NULL
3112,no badges,2,3,1,24.0,1,0,1,0,NULL
3112,no badges,2,3,3,24.0,0,0,3,1,NULL
3112,no badges,2,3,2,19.0,0,0,2,2,NULL
3112,no badges,2,2,1,19.0,0,0,1,0,NULL
3112,no badges,2,2,3,26.0,1,0,1,2,NULL
3112,no badges,2,2,2,7.0,1,0,0,0,NULL
3112,no badges,2,2,5,20.0,0,0,2,1,NULL
3112,no badges,2,2,4,16.0,0,0,2,1,NULL
3112,no badges,2,5,11,21.0,0,0,1,0,NULL
3112,no badges,2,5,10,61.0,1,0,5,1,NULL
3112,no badges,2,5,12,62.0,0,0,6,4,NULL
3112,no badges,2,5,1,59.0,0,0,2,0,NULL
3112,no badges,2,5,3,13.0,1,0,1,0,NULL
3112,no badges,2,5,2,39.0,1,0,4,1,NULL
3112,no badges,2,5,5,27.0,1,0,2,1,NULL
3112,no badges,2,5,4,37.0,1,0,2,0,NULL
3112,no badges,2,5,7,64.0,1,0,5,0,NULL
3112,no badges,2,5,6,19.0,1,0,2,2,NULL
3112,no badges,2,5,9,5.0,1,0,0,0,NULL
3112,no badges,2,5,8,16.0,1,0,1,0,NULL
3112,no badges,2,4,1,31.0,0,0,3,1,NULL
3112,no badges,2,4,2,32.0,0,0,3,1,NULL
3112,no badges,2,7,1,31.0,0,0,3,2,NULL
3112,no badges,2,6,1,37.0,0,0,4,2,NULL
3005,level badges,1,1,1,11.0,0,0,0,1,NULL
3005,level badges,1,3,1,18.0,0,0,0,4,NULL
