subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3013,level badges,2,2,1,20,0,0,2,1,NULL
3013,level badges,2,3,1,12,0,0,2,1,NULL
3013,level badges,2,4,3,66,0,1,8,3,OPT-IN
3013,level badges,2,5,2,49,1,0,4,3,NULL
3013,level badges,2,6,5,62,1,1,8,4,OPT-IN
3013,level badges,2,7,1,29,0,1,6,4,OPT-IN
3013,level badges,3,1,1,9,0,0,1,1,NULL
3013,level badges,3,2,1,29,0,0,3,1,NULL
3013,level badges,3,3,2,49,0,1,3,45,OPT-IN
3013,level badges,3,4,1,26,0,0,3,1,NULL
3013,level badges,3,5,3,102,0,1,5,2,OPT-IN
3013,level badges,3,6,1,46,0,1,6,10,OPT-IN
3013,level badges,3,7,1,41,0,0,5,4,NULL
3013,level badges,3,8,2,75,0,1,8,6,OPT-IN
3013,level badges,4,1,1,13,0,0,1,1,NULL
3013,level badges,4,2,2,39,0,0,5,3,NULL
3013,level badges,4,3,1,8,0,1,4,1,OPT-IN
3013,level badges,4,4,3,46,0,0,6,6,NULL
3013,level badges,4,5,1,31,0,1,7,3,OPT-IN
3013,level badges,4,6,3,30,2,0,8,7,NULL
3014,level badges,1,1,1,16,0,0,0,5,NULL
3014,level badges,1,2,1,11,0,0,0,1,NULL
3014,level badges,1,3,2,23,1,0,0,5,NULL
3014,level badges,1,4,1,15,0,0,1,3,NULL
3014,level badges,1,5,1,32,0,0,2,3,NULL
3014,level badges,1,6,1,16,0,0,3,1,NULL
3014,level badges,1,7,1,27,0,0,4,3,NULL
3014,level badges,1,8,4,153,3,1,16,16,OPT-IN
3014,level badges,1,9,2,42,1,0,6,7,NULL
3014,level badges,2,1,1,12,0,0,1,1,NULL
3014,level badges,2,2,1,26,0,0,2,1,NULL
3014,level badges,2,3,1,24,0,0,4,1,NULL
3014,level badges,2,4,1,46,0,1,7,5,OPT-IN
3014,level badges,2,5,3,71,2,0,9,7,NULL
3014,level badges,2,6,1,31,0,1,4,4,OPT-IN
3014,level badges,2,7,1,79,0,1,8,13,OPT-IN
3014,level badges,3,1,1,11,0,0,1,1,NULL
3014,level badges,3,2,1,17,0,0,3,1,NULL
3014,level badges,3,3,1,37,0,1,5,5,OPT-IN
3014,level badges,3,4,1,37,0,0,5,4,NULL
3014,level badges,3,5,2,93,1,1,10,8,OPT-IN
3014,level badges,3,6,1,47,0,1,5,10,OPT-IN
3014,level badges,3,7,2,75,1,0,11,10,NULL
3014,level badges,3,8,1,92,0,1,9,9,OPT-IN
3014,level badges,4,1,1,0,0,0,1,0,NULL
3016,level badges,1,1,1,7,0,0,0,1,NULL
3016,level badges,1,2,1,9,0,0,0,1,NULL
3016,level badges,1,3,1,11,0,0,0,5,NULL
